target_id	gene_id
DAnjou_Chr6v0.1_14346.1	DAnjou_Chr6v0.1_14346
DAnjou_Chr2v0.1_03591.1	DAnjou_Chr2v0.1_03591
DAnjou_Chr2v0.1_03592.1	DAnjou_Chr2v0.1_03592
DAnjou_Chr2v0.1_03593.1	DAnjou_Chr2v0.1_03593
DAnjou_Chr2v0.1_03594.1	DAnjou_Chr2v0.1_03594
DAnjou_Chr2v0.1_03595.1	DAnjou_Chr2v0.1_03595
DAnjou_Chr2v0.1_03596.1	DAnjou_Chr2v0.1_03596
DAnjou_Chr2v0.1_03597.1	DAnjou_Chr2v0.1_03597
DAnjou_Chr2v0.1_03598.1	DAnjou_Chr2v0.1_03598
DAnjou_Chr2v0.1_03599.1	DAnjou_Chr2v0.1_03599
DAnjou_Chr2v0.1_03600.1	DAnjou_Chr2v0.1_03600
DAnjou_Chr2v0.1_03601.1	DAnjou_Chr2v0.1_03601
DAnjou_Chr2v0.1_03602.1	DAnjou_Chr2v0.1_03602
DAnjou_Chr2v0.1_03603.1	DAnjou_Chr2v0.1_03603
DAnjou_Chr2v0.1_03604.1	DAnjou_Chr2v0.1_03604
DAnjou_Chr2v0.1_03605.1	DAnjou_Chr2v0.1_03605
DAnjou_Chr2v0.1_03606.1	DAnjou_Chr2v0.1_03606
DAnjou_Chr2v0.1_03607.1	DAnjou_Chr2v0.1_03607
DAnjou_Chr2v0.1_03608.1	DAnjou_Chr2v0.1_03608
DAnjou_Chr2v0.1_03609.1	DAnjou_Chr2v0.1_03609
DAnjou_Chr2v0.1_03610.1	DAnjou_Chr2v0.1_03610
DAnjou_Chr2v0.1_03611.1	DAnjou_Chr2v0.1_03611
DAnjou_Chr2v0.1_03612.1	DAnjou_Chr2v0.1_03612
DAnjou_Chr2v0.1_03613.1	DAnjou_Chr2v0.1_03613
DAnjou_Chr2v0.1_03614.1	DAnjou_Chr2v0.1_03614
DAnjou_Chr2v0.1_03615.1	DAnjou_Chr2v0.1_03615
DAnjou_Chr2v0.1_03623.1	DAnjou_Chr2v0.1_03623
DAnjou_Chr2v0.1_03627.1	DAnjou_Chr2v0.1_03627
DAnjou_Chr2v0.1_03624.1	DAnjou_Chr2v0.1_03624
DAnjou_Chr2v0.1_03628.1	DAnjou_Chr2v0.1_03628
DAnjou_Chr2v0.1_03625.1	DAnjou_Chr2v0.1_03625
DAnjou_Chr5v0.1_11038.1	DAnjou_Chr5v0.1_11038
DAnjou_Chr2v0.1_03629.1	DAnjou_Chr2v0.1_03629
DAnjou_Chr2v0.1_03631.1	DAnjou_Chr2v0.1_03631
DAnjou_Chr2v0.1_03632.1	DAnjou_Chr2v0.1_03632
DAnjou_Chr2v0.1_03633.1	DAnjou_Chr2v0.1_03633
DAnjou_Chr2v0.1_03634.1	DAnjou_Chr2v0.1_03634
DAnjou_Chr2v0.1_03635.1	DAnjou_Chr2v0.1_03635
DAnjou_Chr2v0.1_03636.1	DAnjou_Chr2v0.1_03636
DAnjou_Chr2v0.1_03637.1	DAnjou_Chr2v0.1_03637
DAnjou_Chr2v0.1_03638.1	DAnjou_Chr2v0.1_03638
DAnjou_Chr2v0.1_03639.1	DAnjou_Chr2v0.1_03639
DAnjou_Chr2v0.1_03640.1	DAnjou_Chr2v0.1_03640
DAnjou_Chr2v0.1_03647.1	DAnjou_Chr2v0.1_03647
DAnjou_Chr2v0.1_03648.1	DAnjou_Chr2v0.1_03648
DAnjou_Chr2v0.1_03649.1	DAnjou_Chr2v0.1_03649
DAnjou_Chr2v0.1_03650.1	DAnjou_Chr2v0.1_03650
DAnjou_Chr2v0.1_03651.1	DAnjou_Chr2v0.1_03651
DAnjou_Chr2v0.1_03652.1	DAnjou_Chr2v0.1_03652
DAnjou_Chr2v0.1_03653.1	DAnjou_Chr2v0.1_03653
DAnjou_Chr2v0.1_03654.1	DAnjou_Chr2v0.1_03654
DAnjou_Chr2v0.1_03655.1	DAnjou_Chr2v0.1_03655
DAnjou_Chr2v0.1_03656.1	DAnjou_Chr2v0.1_03656
DAnjou_Chr2v0.1_03657.1	DAnjou_Chr2v0.1_03657
DAnjou_Chr2v0.1_03658.1	DAnjou_Chr2v0.1_03658
DAnjou_Chr2v0.1_03659.1	DAnjou_Chr2v0.1_03659
DAnjou_Chr2v0.1_03660.1	DAnjou_Chr2v0.1_03660
DAnjou_Chr2v0.1_03674.1	DAnjou_Chr2v0.1_03674
DAnjou_Chr2v0.1_03675.1	DAnjou_Chr2v0.1_03675
DAnjou_Chr2v0.1_03676.1	DAnjou_Chr2v0.1_03676
DAnjou_Chr2v0.1_03677.1	DAnjou_Chr2v0.1_03677
DAnjou_Chr2v0.1_03664.1	DAnjou_Chr2v0.1_03664
DAnjou_Chr2v0.1_03679.1	DAnjou_Chr2v0.1_03679
DAnjou_Chr2v0.1_03680.1	DAnjou_Chr2v0.1_03680
DAnjou_Chr2v0.1_03667.1	DAnjou_Chr2v0.1_03667
DAnjou_Chr2v0.1_03668.1	DAnjou_Chr2v0.1_03668
DAnjou_Chr2v0.1_03669.1	DAnjou_Chr2v0.1_03669
DAnjou_Chr2v0.1_03670.1	DAnjou_Chr2v0.1_03670
DAnjou_Chr2v0.1_03671.1	DAnjou_Chr2v0.1_03671
DAnjou_Chr2v0.1_03672.1	DAnjou_Chr2v0.1_03672
DAnjou_Chr2v0.1_03682.1	DAnjou_Chr2v0.1_03682
DAnjou_Chr2v0.1_03681.1	DAnjou_Chr2v0.1_03681
DAnjou_Chr2v0.1_03684.1	DAnjou_Chr2v0.1_03684
DAnjou_Chr2v0.1_03685.1	DAnjou_Chr2v0.1_03685
DAnjou_Chr2v0.1_03686.1	DAnjou_Chr2v0.1_03686
DAnjou_Chr2v0.1_03687.1	DAnjou_Chr2v0.1_03687
DAnjou_Chr2v0.1_03688.1	DAnjou_Chr2v0.1_03688
DAnjou_Chr2v0.1_03689.1	DAnjou_Chr2v0.1_03689
DAnjou_Chr2v0.1_03690.1	DAnjou_Chr2v0.1_03690
DAnjou_Chr2v0.1_03703.1	DAnjou_Chr2v0.1_03703
DAnjou_Chr2v0.1_03704.1	DAnjou_Chr2v0.1_03704
DAnjou_Chr2v0.1_03694.1	DAnjou_Chr2v0.1_03694
DAnjou_Chr2v0.1_03695.1	DAnjou_Chr2v0.1_03695
DAnjou_Chr2v0.1_03696.1	DAnjou_Chr2v0.1_03696
DAnjou_Chr2v0.1_03697.1	DAnjou_Chr2v0.1_03697
DAnjou_Chr2v0.1_03698.1	DAnjou_Chr2v0.1_03698
DAnjou_Chr2v0.1_03699.1	DAnjou_Chr2v0.1_03699
DAnjou_Chr2v0.1_03705.1	DAnjou_Chr2v0.1_03705
DAnjou_Chr2v0.1_03706.1	DAnjou_Chr2v0.1_03706
DAnjou_Chr2v0.1_03707.1	DAnjou_Chr2v0.1_03707
DAnjou_Chr2v0.1_03708.1	DAnjou_Chr2v0.1_03708
DAnjou_Chr2v0.1_03709.1	DAnjou_Chr2v0.1_03709
DAnjou_Chr2v0.1_03710.1	DAnjou_Chr2v0.1_03710
DAnjou_Chr2v0.1_03711.1	DAnjou_Chr2v0.1_03711
DAnjou_Chr2v0.1_03712.1	DAnjou_Chr2v0.1_03712
DAnjou_Chr2v0.1_03713.1	DAnjou_Chr2v0.1_03713
DAnjou_Chr2v0.1_03727.1	DAnjou_Chr2v0.1_03727
DAnjou_Chr2v0.1_03728.1	DAnjou_Chr2v0.1_03728
DAnjou_Chr2v0.1_03729.1	DAnjou_Chr2v0.1_03729
DAnjou_Chr2v0.1_03744.1	DAnjou_Chr2v0.1_03744
DAnjou_Chr2v0.1_03730.1	DAnjou_Chr2v0.1_03730
DAnjou_Chr2v0.1_03731.1	DAnjou_Chr2v0.1_03731
DAnjou_Chr2v0.1_03732.1	DAnjou_Chr2v0.1_03732
DAnjou_Chr2v0.1_03733.1	DAnjou_Chr2v0.1_03733
DAnjou_Chr2v0.1_03734.1	DAnjou_Chr2v0.1_03734
DAnjou_Chr2v0.1_03749.1	DAnjou_Chr2v0.1_03749
DAnjou_Chr2v0.1_03724.1	DAnjou_Chr2v0.1_03724
DAnjou_Chr2v0.1_03735.1	DAnjou_Chr2v0.1_03735
DAnjou_Chr2v0.1_03752.1	DAnjou_Chr2v0.1_03752
DAnjou_Chr2v0.1_03753.1	DAnjou_Chr2v0.1_03753
DAnjou_Chr0v0.1_45925.1	DAnjou_Chr0v0.1_45925
DAnjou_Chr2v0.1_03736.1	DAnjou_Chr2v0.1_03736
DAnjou_Chr2v0.1_03737.1	DAnjou_Chr2v0.1_03737
DAnjou_Chr2v0.1_03756.1	DAnjou_Chr2v0.1_03756
DAnjou_Chr2v0.1_03757.1	DAnjou_Chr2v0.1_03757
DAnjou_Chr2v0.1_03758.1	DAnjou_Chr2v0.1_03758
DAnjou_Chr2v0.1_03759.1	DAnjou_Chr2v0.1_03759
DAnjou_Chr2v0.1_03760.1	DAnjou_Chr2v0.1_03760
DAnjou_Chr2v0.1_03761.1	DAnjou_Chr2v0.1_03761
DAnjou_Chr2v0.1_03762.1	DAnjou_Chr2v0.1_03762
DAnjou_Chr2v0.1_03763.1	DAnjou_Chr2v0.1_03763
DAnjou_Chr2v0.1_03764.1	DAnjou_Chr2v0.1_03764
DAnjou_Chr2v0.1_03765.1	DAnjou_Chr2v0.1_03765
DAnjou_Chr2v0.1_03766.1	DAnjou_Chr2v0.1_03766
DAnjou_Chr2v0.1_03767.1	DAnjou_Chr2v0.1_03767
DAnjou_Chr2v0.1_03804.1	DAnjou_Chr2v0.1_03804
DAnjou_Chr2v0.1_03805.1	DAnjou_Chr2v0.1_03805
DAnjou_Chr2v0.1_03806.1	DAnjou_Chr2v0.1_03806
DAnjou_Chr2v0.1_03807.1	DAnjou_Chr2v0.1_03807
DAnjou_Chr2v0.1_03772.1	DAnjou_Chr2v0.1_03772
DAnjou_Chr2v0.1_03773.1	DAnjou_Chr2v0.1_03773
DAnjou_Chr2v0.1_03774.1	DAnjou_Chr2v0.1_03774
DAnjou_Chr2v0.1_03775.1	DAnjou_Chr2v0.1_03775
DAnjou_Chr2v0.1_03776.1	DAnjou_Chr2v0.1_03776
DAnjou_Chr2v0.1_03777.1	DAnjou_Chr2v0.1_03777
DAnjou_Chr2v0.1_03778.1	DAnjou_Chr2v0.1_03778
DAnjou_Chr2v0.1_03779.1	DAnjou_Chr2v0.1_03779
DAnjou_Chr2v0.1_03780.1	DAnjou_Chr2v0.1_03780
DAnjou_Chr2v0.1_03781.1	DAnjou_Chr2v0.1_03781
DAnjou_Chr2v0.1_03782.1	DAnjou_Chr2v0.1_03782
DAnjou_Chr2v0.1_03783.1	DAnjou_Chr2v0.1_03783
DAnjou_Chr2v0.1_03784.1	DAnjou_Chr2v0.1_03784
DAnjou_Chr2v0.1_03785.1	DAnjou_Chr2v0.1_03785
DAnjou_Chr2v0.1_03786.1	DAnjou_Chr2v0.1_03786
DAnjou_Chr2v0.1_03787.1	DAnjou_Chr2v0.1_03787
DAnjou_Chr2v0.1_03788.1	DAnjou_Chr2v0.1_03788
DAnjou_Chr2v0.1_03789.1	DAnjou_Chr2v0.1_03789
DAnjou_Chr2v0.1_03790.1	DAnjou_Chr2v0.1_03790
DAnjou_Chr2v0.1_03791.1	DAnjou_Chr2v0.1_03791
DAnjou_Chr2v0.1_03792.1	DAnjou_Chr2v0.1_03792
DAnjou_Chr2v0.1_03793.1	DAnjou_Chr2v0.1_03793
DAnjou_Chr2v0.1_03794.1	DAnjou_Chr2v0.1_03794
DAnjou_Chr2v0.1_03795.1	DAnjou_Chr2v0.1_03795
DAnjou_Chr2v0.1_03796.1	DAnjou_Chr2v0.1_03796
DAnjou_Chr2v0.1_03797.1	DAnjou_Chr2v0.1_03797
DAnjou_Chr2v0.1_03798.1	DAnjou_Chr2v0.1_03798
DAnjou_Chr2v0.1_03799.1	DAnjou_Chr2v0.1_03799
DAnjou_Chr2v0.1_03800.1	DAnjou_Chr2v0.1_03800
DAnjou_Chr2v0.1_03801.1	DAnjou_Chr2v0.1_03801
DAnjou_Chr2v0.1_03802.1	DAnjou_Chr2v0.1_03802
DAnjou_Chr2v0.1_03808.1	DAnjou_Chr2v0.1_03808
DAnjou_Chr2v0.1_03809.1	DAnjou_Chr2v0.1_03809
DAnjou_Chr2v0.1_03810.1	DAnjou_Chr2v0.1_03810
DAnjou_Chr2v0.1_03811.1	DAnjou_Chr2v0.1_03811
DAnjou_Chr2v0.1_03812.1	DAnjou_Chr2v0.1_03812
DAnjou_Chr2v0.1_03813.1	DAnjou_Chr2v0.1_03813
DAnjou_Chr2v0.1_03814.1	DAnjou_Chr2v0.1_03814
DAnjou_Chr2v0.1_03815.1	DAnjou_Chr2v0.1_03815
DAnjou_Chr2v0.1_03817.1	DAnjou_Chr2v0.1_03817
DAnjou_Chr2v0.1_03818.1	DAnjou_Chr2v0.1_03818
DAnjou_Chr2v0.1_03819.1	DAnjou_Chr2v0.1_03819
DAnjou_Chr2v0.1_03820.1	DAnjou_Chr2v0.1_03820
DAnjou_Chr2v0.1_03821.1	DAnjou_Chr2v0.1_03821
DAnjou_Chr2v0.1_03822.1	DAnjou_Chr2v0.1_03822
DAnjou_Chr2v0.1_03823.1	DAnjou_Chr2v0.1_03823
DAnjou_Chr2v0.1_03824.1	DAnjou_Chr2v0.1_03824
DAnjou_Chr2v0.1_03825.1	DAnjou_Chr2v0.1_03825
DAnjou_Chr2v0.1_03826.1	DAnjou_Chr2v0.1_03826
DAnjou_Chr2v0.1_03827.1	DAnjou_Chr2v0.1_03827
DAnjou_Chr2v0.1_03828.1	DAnjou_Chr2v0.1_03828
DAnjou_Chr2v0.1_03829.1	DAnjou_Chr2v0.1_03829
DAnjou_Chr2v0.1_03830.1	DAnjou_Chr2v0.1_03830
DAnjou_Chr2v0.1_03851.1	DAnjou_Chr2v0.1_03851
DAnjou_Chr2v0.1_03852.1	DAnjou_Chr2v0.1_03852
DAnjou_Chr2v0.1_03853.1	DAnjou_Chr2v0.1_03853
DAnjou_Chr2v0.1_03833.1	DAnjou_Chr2v0.1_03833
DAnjou_Chr2v0.1_03834.1	DAnjou_Chr2v0.1_03834
DAnjou_Chr2v0.1_03855.1	DAnjou_Chr2v0.1_03855
DAnjou_Chr2v0.1_03856.1	DAnjou_Chr2v0.1_03856
DAnjou_Chr2v0.1_03857.1	DAnjou_Chr2v0.1_03857
DAnjou_Chr2v0.1_03858.1	DAnjou_Chr2v0.1_03858
DAnjou_Chr2v0.1_03859.1	DAnjou_Chr2v0.1_03859
DAnjou_Chr2v0.1_03860.1	DAnjou_Chr2v0.1_03860
DAnjou_Chr2v0.1_03861.1	DAnjou_Chr2v0.1_03861
DAnjou_Chr2v0.1_03862.1	DAnjou_Chr2v0.1_03862
DAnjou_Chr2v0.1_03863.1	DAnjou_Chr2v0.1_03863
DAnjou_Chr2v0.1_03864.1	DAnjou_Chr2v0.1_03864
DAnjou_Chr2v0.1_03865.1	DAnjou_Chr2v0.1_03865
DAnjou_Chr2v0.1_03866.1	DAnjou_Chr2v0.1_03866
DAnjou_Chr2v0.1_03867.1	DAnjou_Chr2v0.1_03867
DAnjou_Chr2v0.1_03868.1	DAnjou_Chr2v0.1_03868
DAnjou_Chr2v0.1_03869.1	DAnjou_Chr2v0.1_03869
DAnjou_Chr2v0.1_03849.1	DAnjou_Chr2v0.1_03849
DAnjou_Chr2v0.1_03850.1	DAnjou_Chr2v0.1_03850
DAnjou_Chr2v0.1_03875.1	DAnjou_Chr2v0.1_03875
DAnjou_Chr2v0.1_03876.1	DAnjou_Chr2v0.1_03876
DAnjou_Chr2v0.1_03877.1	DAnjou_Chr2v0.1_03877
DAnjou_Chr2v0.1_03878.1	DAnjou_Chr2v0.1_03878
DAnjou_Chr2v0.1_03879.1	DAnjou_Chr2v0.1_03879
DAnjou_Chr2v0.1_03880.1	DAnjou_Chr2v0.1_03880
DAnjou_Chr2v0.1_03881.1	DAnjou_Chr2v0.1_03881
DAnjou_Chr2v0.1_03882.1	DAnjou_Chr2v0.1_03882
DAnjou_Chr2v0.1_03883.1	DAnjou_Chr2v0.1_03883
DAnjou_Chr2v0.1_03884.1	DAnjou_Chr2v0.1_03884
DAnjou_Chr2v0.1_03885.1	DAnjou_Chr2v0.1_03885
DAnjou_Chr2v0.1_03886.1	DAnjou_Chr2v0.1_03886
DAnjou_Chr2v0.1_03887.1	DAnjou_Chr2v0.1_03887
DAnjou_Chr2v0.1_03888.1	DAnjou_Chr2v0.1_03888
DAnjou_Chr2v0.1_03889.1	DAnjou_Chr2v0.1_03889
DAnjou_Chr2v0.1_03890.1	DAnjou_Chr2v0.1_03890
DAnjou_Chr2v0.1_03891.1	DAnjou_Chr2v0.1_03891
DAnjou_Chr2v0.1_03892.1	DAnjou_Chr2v0.1_03892
DAnjou_Chr2v0.1_03893.1	DAnjou_Chr2v0.1_03893
DAnjou_Chr2v0.1_03894.1	DAnjou_Chr2v0.1_03894
DAnjou_Chr2v0.1_03895.1	DAnjou_Chr2v0.1_03895
DAnjou_Chr2v0.1_03896.1	DAnjou_Chr2v0.1_03896
DAnjou_Chr2v0.1_03897.1	DAnjou_Chr2v0.1_03897
DAnjou_Chr2v0.1_03898.1	DAnjou_Chr2v0.1_03898
DAnjou_Chr2v0.1_03899.1	DAnjou_Chr2v0.1_03899
DAnjou_Chr2v0.1_03900.1	DAnjou_Chr2v0.1_03900
DAnjou_Chr2v0.1_03901.1	DAnjou_Chr2v0.1_03901
DAnjou_Chr2v0.1_03904.1	DAnjou_Chr2v0.1_03904
DAnjou_Chr2v0.1_03905.1	DAnjou_Chr2v0.1_03905
DAnjou_Chr2v0.1_03906.1	DAnjou_Chr2v0.1_03906
DAnjou_Chr2v0.1_03907.1	DAnjou_Chr2v0.1_03907
DAnjou_Chr2v0.1_03908.1	DAnjou_Chr2v0.1_03908
DAnjou_Chr2v0.1_03909.1	DAnjou_Chr2v0.1_03909
DAnjou_Chr2v0.1_03910.1	DAnjou_Chr2v0.1_03910
DAnjou_Chr2v0.1_03911.1	DAnjou_Chr2v0.1_03911
DAnjou_Chr2v0.1_03913.1	DAnjou_Chr2v0.1_03913
DAnjou_Chr2v0.1_03914.1	DAnjou_Chr2v0.1_03914
DAnjou_Chr2v0.1_03915.1	DAnjou_Chr2v0.1_03915
DAnjou_Chr2v0.1_03924.1	DAnjou_Chr2v0.1_03924
DAnjou_Chr2v0.1_03916.1	DAnjou_Chr2v0.1_03916
DAnjou_Chr2v0.1_03926.1	DAnjou_Chr2v0.1_03926
DAnjou_Chr2v0.1_03917.1	DAnjou_Chr2v0.1_03917
DAnjou_Chr2v0.1_03928.1	DAnjou_Chr2v0.1_03928
DAnjou_Chr2v0.1_03929.1	DAnjou_Chr2v0.1_03929
DAnjou_Chr2v0.1_03930.1	DAnjou_Chr2v0.1_03930
DAnjou_Chr2v0.1_03931.1	DAnjou_Chr2v0.1_03931
DAnjou_Chr2v0.1_03960.1	DAnjou_Chr2v0.1_03960
DAnjou_Chr2v0.1_03919.1	DAnjou_Chr2v0.1_03919
DAnjou_Chr2v0.1_03962.1	DAnjou_Chr2v0.1_03962
DAnjou_Chr2v0.1_03963.1	DAnjou_Chr2v0.1_03963
DAnjou_Chr2v0.1_03964.1	DAnjou_Chr2v0.1_03964
DAnjou_Chr2v0.1_03936.1	DAnjou_Chr2v0.1_03936
DAnjou_Chr2v0.1_03937.1	DAnjou_Chr2v0.1_03937
DAnjou_Chr2v0.1_03938.1	DAnjou_Chr2v0.1_03938
DAnjou_Chr2v0.1_03939.1	DAnjou_Chr2v0.1_03939
DAnjou_Chr2v0.1_03940.1	DAnjou_Chr2v0.1_03940
DAnjou_Chr2v0.1_03941.1	DAnjou_Chr2v0.1_03941
DAnjou_Chr2v0.1_03942.1	DAnjou_Chr2v0.1_03942
DAnjou_Chr2v0.1_03943.1	DAnjou_Chr2v0.1_03943
DAnjou_Chr2v0.1_03944.1	DAnjou_Chr2v0.1_03944
DAnjou_Chr2v0.1_03945.1	DAnjou_Chr2v0.1_03945
DAnjou_Chr2v0.1_03946.1	DAnjou_Chr2v0.1_03946
DAnjou_Chr2v0.1_03947.1	DAnjou_Chr2v0.1_03947
DAnjou_Chr2v0.1_03948.1	DAnjou_Chr2v0.1_03948
DAnjou_Chr2v0.1_03949.1	DAnjou_Chr2v0.1_03949
DAnjou_Chr2v0.1_03950.1	DAnjou_Chr2v0.1_03950
DAnjou_Chr2v0.1_03951.1	DAnjou_Chr2v0.1_03951
DAnjou_Chr2v0.1_03952.1	DAnjou_Chr2v0.1_03952
DAnjou_Chr2v0.1_03953.1	DAnjou_Chr2v0.1_03953
DAnjou_Chr2v0.1_03954.1	DAnjou_Chr2v0.1_03954
DAnjou_Chr2v0.1_03955.1	DAnjou_Chr2v0.1_03955
DAnjou_Chr2v0.1_03956.1	DAnjou_Chr2v0.1_03956
DAnjou_Chr2v0.1_03957.1	DAnjou_Chr2v0.1_03957
DAnjou_Chr2v0.1_03958.1	DAnjou_Chr2v0.1_03958
DAnjou_Chr2v0.1_03959.1	DAnjou_Chr2v0.1_03959
DAnjou_Chr2v0.1_03973.1	DAnjou_Chr2v0.1_03973
DAnjou_Chr2v0.1_03974.1	DAnjou_Chr2v0.1_03974
DAnjou_Chr2v0.1_03975.1	DAnjou_Chr2v0.1_03975
DAnjou_Chr2v0.1_03976.1	DAnjou_Chr2v0.1_03976
DAnjou_Chr2v0.1_03977.1	DAnjou_Chr2v0.1_03977
DAnjou_Chr2v0.1_03978.1	DAnjou_Chr2v0.1_03978
DAnjou_Chr2v0.1_03980.1	DAnjou_Chr2v0.1_03980
DAnjou_Chr2v0.1_03982.1	DAnjou_Chr2v0.1_03982
DAnjou_Chr2v0.1_03983.1	DAnjou_Chr2v0.1_03983
DAnjou_Chr2v0.1_03984.1	DAnjou_Chr2v0.1_03984
DAnjou_Chr2v0.1_03985.1	DAnjou_Chr2v0.1_03985
DAnjou_Chr2v0.1_03986.1	DAnjou_Chr2v0.1_03986
DAnjou_Chr2v0.1_03987.1	DAnjou_Chr2v0.1_03987
DAnjou_Chr2v0.1_03988.1	DAnjou_Chr2v0.1_03988
DAnjou_Chr2v0.1_03989.1	DAnjou_Chr2v0.1_03989
DAnjou_Chr2v0.1_03990.1	DAnjou_Chr2v0.1_03990
DAnjou_Chr2v0.1_03999.1	DAnjou_Chr2v0.1_03999
DAnjou_Chr10v0.1_23450.1	DAnjou_Chr10v0.1_23450
DAnjou_Chr2v0.1_04000.1	DAnjou_Chr2v0.1_04000
DAnjou_Chr2v0.1_04001.1	DAnjou_Chr2v0.1_04001
DAnjou_Chr2v0.1_04002.1	DAnjou_Chr2v0.1_04002
DAnjou_Chr2v0.1_04008.1	DAnjou_Chr2v0.1_04008
DAnjou_Chr2v0.1_04003.1	DAnjou_Chr2v0.1_04003
DAnjou_Chr2v0.1_04004.1	DAnjou_Chr2v0.1_04004
DAnjou_Chr2v0.1_04005.1	DAnjou_Chr2v0.1_04005
DAnjou_Chr2v0.1_04006.1	DAnjou_Chr2v0.1_04006
DAnjou_Chr2v0.1_04007.1	DAnjou_Chr2v0.1_04007
DAnjou_Chr2v0.1_04016.1	DAnjou_Chr2v0.1_04016
DAnjou_Chr2v0.1_04017.1	DAnjou_Chr2v0.1_04017
DAnjou_Chr2v0.1_04018.1	DAnjou_Chr2v0.1_04018
DAnjou_Chr2v0.1_04019.1	DAnjou_Chr2v0.1_04019
DAnjou_Chr2v0.1_04020.1	DAnjou_Chr2v0.1_04020
DAnjou_Chr2v0.1_05204.1	DAnjou_Chr2v0.1_05204
DAnjou_Chr2v0.1_04025.1	DAnjou_Chr2v0.1_04025
DAnjou_Chr2v0.1_04026.1	DAnjou_Chr2v0.1_04026
DAnjou_Chr2v0.1_04027.1	DAnjou_Chr2v0.1_04027
DAnjou_Chr2v0.1_04028.1	DAnjou_Chr2v0.1_04028
DAnjou_Chr2v0.1_04050.1	DAnjou_Chr2v0.1_04050
DAnjou_Chr2v0.1_04051.1	DAnjou_Chr2v0.1_04051
DAnjou_Chr2v0.1_04052.1	DAnjou_Chr2v0.1_04052
DAnjou_Chr2v0.1_04032.1	DAnjou_Chr2v0.1_04032
DAnjou_Chr2v0.1_04053.1	DAnjou_Chr2v0.1_04053
DAnjou_Chr2v0.1_04035.1	DAnjou_Chr2v0.1_04035
DAnjou_Chr2v0.1_04036.1	DAnjou_Chr2v0.1_04036
DAnjou_Chr2v0.1_04037.1	DAnjou_Chr2v0.1_04037
DAnjou_Chr2v0.1_04054.1	DAnjou_Chr2v0.1_04054
DAnjou_Chr2v0.1_04055.1	DAnjou_Chr2v0.1_04055
DAnjou_Chr2v0.1_04056.1	DAnjou_Chr2v0.1_04056
DAnjou_Chr2v0.1_04057.1	DAnjou_Chr2v0.1_04057
DAnjou_Chr2v0.1_04058.1	DAnjou_Chr2v0.1_04058
DAnjou_Chr2v0.1_04059.1	DAnjou_Chr2v0.1_04059
DAnjou_Chr2v0.1_04060.1	DAnjou_Chr2v0.1_04060
DAnjou_Chr2v0.1_04061.1	DAnjou_Chr2v0.1_04061
DAnjou_Chr2v0.1_04062.1	DAnjou_Chr2v0.1_04062
DAnjou_Chr2v0.1_04063.1	DAnjou_Chr2v0.1_04063
DAnjou_Chr2v0.1_04064.1	DAnjou_Chr2v0.1_04064
DAnjou_Chr2v0.1_04065.1	DAnjou_Chr2v0.1_04065
DAnjou_Chr2v0.1_04066.1	DAnjou_Chr2v0.1_04066
DAnjou_Chr2v0.1_04067.1	DAnjou_Chr2v0.1_04067
DAnjou_Chr2v0.1_04072.1	DAnjou_Chr2v0.1_04072
DAnjou_Chr2v0.1_04073.1	DAnjou_Chr2v0.1_04073
DAnjou_Chr2v0.1_04070.1	DAnjou_Chr2v0.1_04070
DAnjou_Chr2v0.1_04088.1	DAnjou_Chr2v0.1_04088
DAnjou_Chr2v0.1_04089.1	DAnjou_Chr2v0.1_04089
DAnjou_Chr2v0.1_04090.1	DAnjou_Chr2v0.1_04090
DAnjou_Chr2v0.1_04091.1	DAnjou_Chr2v0.1_04091
DAnjou_Chr2v0.1_04092.1	DAnjou_Chr2v0.1_04092
DAnjou_Chr2v0.1_04093.1	DAnjou_Chr2v0.1_04093
DAnjou_Chr2v0.1_04094.1	DAnjou_Chr2v0.1_04094
DAnjou_Chr2v0.1_04095.1	DAnjou_Chr2v0.1_04095
DAnjou_Chr2v0.1_04096.1	DAnjou_Chr2v0.1_04096
DAnjou_Chr2v0.1_04097.1	DAnjou_Chr2v0.1_04097
DAnjou_Chr2v0.1_04098.1	DAnjou_Chr2v0.1_04098
DAnjou_Chr2v0.1_04099.1	DAnjou_Chr2v0.1_04099
DAnjou_Chr2v0.1_04100.1	DAnjou_Chr2v0.1_04100
DAnjou_Chr2v0.1_04101.1	DAnjou_Chr2v0.1_04101
DAnjou_Chr2v0.1_04102.1	DAnjou_Chr2v0.1_04102
DAnjou_Chr2v0.1_04103.1	DAnjou_Chr2v0.1_04103
DAnjou_Chr2v0.1_04104.1	DAnjou_Chr2v0.1_04104
DAnjou_Chr2v0.1_04105.1	DAnjou_Chr2v0.1_04105
DAnjou_Chr2v0.1_04106.1	DAnjou_Chr2v0.1_04106
DAnjou_Chr2v0.1_04107.1	DAnjou_Chr2v0.1_04107
DAnjou_Chr2v0.1_04108.1	DAnjou_Chr2v0.1_04108
DAnjou_Chr2v0.1_04109.1	DAnjou_Chr2v0.1_04109
DAnjou_Chr2v0.1_04110.1	DAnjou_Chr2v0.1_04110
DAnjou_Chr2v0.1_04111.1	DAnjou_Chr2v0.1_04111
DAnjou_Chr2v0.1_04112.1	DAnjou_Chr2v0.1_04112
DAnjou_Chr2v0.1_04080.1	DAnjou_Chr2v0.1_04080
DAnjou_Chr2v0.1_04114.1	DAnjou_Chr2v0.1_04114
